split,filename,stem,pattern,sample_id,country,center_lon,center_lat,minx,maxx,miny,maxy,width,height,mode,crs,pixel_scale,tiepoint,datetime
train,2275_-8531310.51534241_-8527310.51534241_4509866.141936702_4513866.141936702.tiff,2275_-8531310.51534241_-8527310.51534241_4509866.141936702_4513866.141936702,id_minx_maxx_miny_maxy,2275,,,,-8531310.51534241,-8527310.51534241,4509866.141936702,4513866.141936702,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8531310.51534241, 4513866.141936702, 0.0)",
train,2279_-8615456.918421334_-8611456.918421334_4508153.973768004_4512153.973768004.tiff,2279_-8615456.918421334_-8611456.918421334_4508153.973768004_4512153.973768004,id_minx_maxx_miny_maxy,2279,,,,-8615456.918421334,-8611456.918421334,4508153.973768004,4512153.973768004,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8615456.918421334, 4512153.973768004, 0.0)",
train,228_US_-13486834.570288846_-13482834.570288846_4491350.27711388_4495350.27711388.tiff,228_US_-13486834.570288846_-13482834.570288846_4491350.27711388_4495350.27711388,id_country_minx_maxx_miny_maxy,228,US,,,-13486834.570288846,-13482834.570288846,4491350.27711388,4495350.27711388,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13486834.570288846, 4495350.27711388, 0.0)",
train,2293_-8628770.729518356_-8624770.729518356_4486173.251115855_4490173.251115855.tiff,2293_-8628770.729518356_-8624770.729518356_4486173.251115855_4490173.251115855,id_minx_maxx_miny_maxy,2293,,,,-8628770.729518356,-8624770.729518356,4486173.251115855,4490173.251115855,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8628770.729518356, 4490173.251115855, 0.0)",
train,229_Dominican Republic_-71.11940611_19.83404221.tiff,229_Dominican Republic_-71.11940611_19.83404221,id_country_lon_lat,229,Dominican Republic,-71.11940611,19.83404221,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7918976.073685229, 2255381.2770047267, 0.0)",
train,2304_-7213053.97360289_-7209053.97360289_2001164.8664030589_2005164.8664030589.tiff,2304_-7213053.97360289_-7209053.97360289_2001164.8664030589_2005164.8664030589,id_minx_maxx_miny_maxy,2304,,,,-7213053.97360289,-7209053.97360289,2001164.8664030589,2005164.8664030589,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7213053.97360289, 2005164.8664030589, 0.0)",
train,230_Dominican Republic_-70.55152461_19.73832447.tiff,230_Dominican Republic_-70.55152461_19.73832447,id_country_lon_lat,230,Dominican Republic,-70.55152461,19.73832447,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7855759.794274309, 2244057.496871588, 0.0)",
train,2311_-8041660.603207278_-8037660.603207278_5605141.212649328_5609141.212649328.tiff,2311_-8041660.603207278_-8037660.603207278_5605141.212649328_5609141.212649328,id_minx_maxx_miny_maxy,2311,,,,-8041660.603207278,-8037660.603207278,5605141.212649328,5609141.212649328,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8041660.603207278, 5609141.212649328, 0.0)",
train,234_US_-13105358.26012211_-13101358.26012211_3989337.480226929_3993337.480226929.tiff,234_US_-13105358.26012211_-13101358.26012211_3989337.480226929_3993337.480226929,id_country_minx_maxx_miny_maxy,234,US,,,-13105358.26012211,-13101358.26012211,3989337.480226929,3993337.480226929,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13105358.26012211, 3993337.480226929, 0.0)",
train,2356_-13384049.944868999_-13380049.944868999_5934363.050781867_5938363.050781867.tiff,2356_-13384049.944868999_-13380049.944868999_5934363.050781867_5938363.050781867,id_minx_maxx_miny_maxy,2356,,,,-13384049.944868999,-13380049.944868999,5934363.050781867,5938363.050781867,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13384049.944868999, 5938363.050781867, 0.0)",
train,236_Dominican Republic_-69.84493821_18.53927837.tiff,236_Dominican Republic_-69.84493821_18.53927837,id_country_lon_lat,236,Dominican Republic,-69.84493821,18.53927837,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7777102.956024855, 2102767.7806443353, 0.0)",
train,2372_-9819488.530673778_-9815488.530673778_5479705.578542839_5483705.578542839.tiff,2372_-9819488.530673778_-9815488.530673778_5479705.578542839_5483705.578542839,id_minx_maxx_miny_maxy,2372,,,,-9819488.530673778,-9815488.530673778,5479705.578542839,5483705.578542839,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9819488.530673778, 5483705.578542839, 0.0)",
train,237_Dominican Republic_-70.62692354_19.50227735.tiff,237_Dominican Republic_-70.62692354_19.50227735,id_country_lon_lat,237,Dominican Republic,-70.62692354,19.50227735,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7864153.164768267, 2216161.124158158, 0.0)",
train,238_US_-13614703.929760555_-13610703.929760555_4810897.8308286695_4814897.8308286695.tiff,238_US_-13614703.929760555_-13610703.929760555_4810897.8308286695_4814897.8308286695,id_country_minx_maxx_miny_maxy,238,US,,,-13614703.929760555,-13610703.929760555,4810897.8308286695,4814897.8308286695,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13614703.929760555, 4814897.8308286695, 0.0)",
train,2390_-10224580.157614112_-10220580.157614112_5728650.551197853_5732650.551197853.tiff,2390_-10224580.157614112_-10220580.157614112_5728650.551197853_5732650.551197853,id_minx_maxx_miny_maxy,2390,,,,-10224580.157614112,-10220580.157614112,5728650.551197853,5732650.551197853,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10224580.157614112, 5732650.551197853, 0.0)",
train,23_Algeria_6.964877759_35.01401764.tiff,23_Algeria_6.964877759_35.01401764,id_country_lon_lat,23,Algeria,6.964877759,35.01401764,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 773326.6455692764, 4167786.248552165, 0.0)",
train,23_US_-9766362.973492445_-9762362.973492445_4135549.149211414_4139549.149211414.tiff,23_US_-9766362.973492445_-9762362.973492445_4135549.149211414_4139549.149211414,id_country_minx_maxx_miny_maxy,23,US,,,-9766362.973492445,-9762362.973492445,4135549.149211414,4139549.149211414,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9766362.973492445, 4139549.149211414, 0.0)",
train,2401_-9806631.129488943_-9802631.129488943_5338631.282919628_5342631.282919628.tiff,2401_-9806631.129488943_-9802631.129488943_5338631.282919628_5342631.282919628,id_minx_maxx_miny_maxy,2401,,,,-9806631.129488943,-9802631.129488943,5338631.282919628,5342631.282919628,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9806631.129488943, 5342631.282919628, 0.0)",
train,2402_-9836932.294878654_-9832932.294878654_5507995.14949785_5511995.14949785.tiff,2402_-9836932.294878654_-9832932.294878654_5507995.14949785_5511995.14949785,id_minx_maxx_miny_maxy,2402,,,,-9836932.294878654,-9832932.294878654,5507995.14949785,5511995.14949785,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9836932.294878654, 5511995.14949785, 0.0)",
train,240_Dominican Republic_-69.48321822_18.41690491.tiff,240_Dominican Republic_-69.48321822_18.41690491,id_country_lon_lat,240,Dominican Republic,-69.48321822,18.41690491,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7736836.470928309, 2088404.738351158, 0.0)",
train,2416_-10172950.177791378_-10168950.177791378_5593975.361321725_5597975.361321725.tiff,2416_-10172950.177791378_-10168950.177791378_5593975.361321725_5597975.361321725,id_minx_maxx_miny_maxy,2416,,,,-10172950.177791378,-10168950.177791378,5593975.361321725,5597975.361321725,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10172950.177791378, 5597975.361321725, 0.0)",
train,241_US_-13475109.288325222_-13471109.288325222_4857259.934074445_4861259.934074445.tiff,241_US_-13475109.288325222_-13471109.288325222_4857259.934074445_4861259.934074445,id_country_minx_maxx_miny_maxy,241,US,,,-13475109.288325222,-13471109.288325222,4857259.934074445,4861259.934074445,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13475109.288325222, 4861259.934074445, 0.0)",
train,2429_-9085670.447466666_-9081670.447466666_4504225.4652104_4508225.4652104.tiff,2429_-9085670.447466666_-9081670.447466666_4504225.4652104_4508225.4652104,id_minx_maxx_miny_maxy,2429,,,,-9085670.447466666,-9081670.447466666,4504225.4652104,4508225.4652104,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9085670.447466666, 4508225.4652104, 0.0)",
train,242_US_-13572000.65990329_-13568000.65990329_4466612.929039539_4470612.929039539.tiff,242_US_-13572000.65990329_-13568000.65990329_4466612.929039539_4470612.929039539,id_country_minx_maxx_miny_maxy,242,US,,,-13572000.65990329,-13568000.65990329,4466612.929039539,4470612.929039539,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13572000.65990329, 4470612.929039539, 0.0)",
train,243_Dominican Republic_-70.9667699_19.35394256.tiff,243_Dominican Republic_-70.9667699_19.35394256,id_country_lon_lat,243,Dominican Republic,-70.9667699,19.35394256,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7901984.688511414, 2198651.5634092754, 0.0)",
train,2446_-9002892.160929404_-8998892.160929404_4806709.780636564_4810709.780636564.tiff,2446_-9002892.160929404_-8998892.160929404_4806709.780636564_4810709.780636564,id_minx_maxx_miny_maxy,2446,,,,-9002892.160929404,-8998892.160929404,4806709.780636564,4810709.780636564,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9002892.160929404, 4810709.780636564, 0.0)",
train,246_Dominican Republic_-70.53903827_19.39252554.tiff,246_Dominican Republic_-70.53903827_19.39252554,id_country_lon_lat,246,Dominican Republic,-70.53903827,19.39252554,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7854369.821263638, 2203204.392750517, 0.0)",
train,247_Dominican Republic_-70.53055909_18.52943035.tiff,247_Dominican Republic_-70.53055909_18.52943035,id_country_lon_lat,247,Dominican Republic,-70.53055909,18.52943035,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7853425.923263692, 2101611.533253385, 0.0)",
train,249_Dominican Republic_-71.14631945_18.37551294.tiff,249_Dominican Republic_-71.14631945_18.37551294,id_country_lon_lat,249,Dominican Republic,-71.14631945,18.37551294,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7921972.052989574, 2083548.8544613463, 0.0)",
train,250_US_-13065230.923281444_-13061230.923281444_4073356.5338138705_4077356.5338138705.tiff,250_US_-13065230.923281444_-13061230.923281444_4073356.5338138705_4077356.5338138705,id_country_minx_maxx_miny_maxy,250,US,,,-13065230.923281444,-13061230.923281444,4073356.5338138705,4077356.5338138705,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13065230.923281444, 4077356.5338138705, 0.0)",
train,252_US_-13415751.509452695_-13411751.509452695_4492153.112675071_4496153.112675071.tiff,252_US_-13415751.509452695_-13411751.509452695_4492153.112675071_4496153.112675071,id_country_minx_maxx_miny_maxy,252,US,,,-13415751.509452695,-13411751.509452695,4492153.112675071,4496153.112675071,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13415751.509452695, 4496153.112675071, 0.0)",
train,257_El Salvador_-89.50523849_14.05831552.tiff,257_El Salvador_-89.50523849_14.05831552,id_country_lon_lat,257,El Salvador,-89.50523849,14.05831552,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9965677.57203731, 1582907.7854362095, 0.0)",
train,258_El Salvador_-89.67112652_13.57514341.tiff,258_El Salvador_-89.67112652_13.57514341,id_country_lon_lat,258,El Salvador,-89.67112652,13.57514341,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9984144.143065609, 1527518.4195466498, 0.0)",
train,260_Estonia_24.88376232_59.4335728.tiff,260_Estonia_24.88376232_59.4335728,id_country_lon_lat,260,Estonia,24.88376232,59.4335728,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2768047.750483248, 8276694.62073384, 0.0)",
train,262_Estonia_25.34242579_58.8884471.tiff,262_Estonia_25.34242579_58.8884471,id_country_lon_lat,262,Estonia,25.34242579,58.8884471,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2819105.934409124, 8158314.987585365, 0.0)",
train,263_Ethiopia_38.7121671_8.975950829.tiff,263_Ethiopia_38.7121671_8.975950829,id_country_lon_lat,263,Ethiopia,38.7121671,8.975950829,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 4307418.729076118, 1005310.6403938851, 0.0)",
train,266_Finland_24.00179015_61.54259891.tiff,266_Finland_24.00179015_61.54259891,id_country_lon_lat,266,Finland,24.00179015,61.54259891,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2669867.0576250097, 8753490.425924286, 0.0)",
train,267_Finland_24.80044565_60.30749399.tiff,267_Finland_24.80044565_60.30749399,id_country_lon_lat,267,Finland,24.80044565,60.30749399,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2758772.9812042564, 8470518.543783708, 0.0)",
train,268_Finland_24.53496733_60.23626843.tiff,268_Finland_24.53496733_60.23626843,id_country_lon_lat,268,Finland,24.53496733,60.23626843,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2729220.069805203, 8454529.356246682, 0.0)",
train,269_US_-13493799.83082681_-13489799.83082681_4651287.923900369_4655287.923900369.tiff,269_US_-13493799.83082681_-13489799.83082681_4651287.923900369_4655287.923900369,id_country_minx_maxx_miny_maxy,269,US,,,-13493799.83082681,-13489799.83082681,4651287.923900369,4655287.923900369,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13493799.83082681, 4655287.923900369, 0.0)",
train,270_Finland_26.86070784_60.74194671.tiff,270_Finland_26.86070784_60.74194671,id_country_lon_lat,270,Finland,26.86070784,60.74194671,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2988120.319095691, 8568809.558124792, 0.0)",
train,272_France_2.072406062_48.59828487.tiff,272_France_2.072406062_48.59828487,id_country_lon_lat,272,France,2.072406062,48.59828487,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 228699.18753873336, 6208971.603001547, 0.0)",
train,274_-13150668.63245339_-13146668.63245339_4127606.577252971_4131606.577252971.tiff,274_-13150668.63245339_-13146668.63245339_4127606.577252971_4131606.577252971,id_minx_maxx_miny_maxy,274,,,,-13150668.63245339,-13146668.63245339,4127606.577252971,4131606.577252971,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13150668.63245339, 4131606.577252971, 0.0)",
train,274_French Guiana_-52.44000909_4.952001771.tiff,274_French Guiana_-52.44000909_4.952001771,id_country_lon_lat,274,French Guiana,-52.44000909,4.952001771,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -5839595.109093437, 553941.9048573171, 0.0)",
train,275_French Guiana_-52.31614267_4.906494041.tiff,275_French Guiana_-52.31614267_4.906494041,id_country_lon_lat,275,French Guiana,-52.31614267,4.906494041,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -5825806.362292651, 548857.2019400925, 0.0)",
train,276_Gambia_-16.69778742_13.43895344.tiff,276_Gambia_-16.69778742_13.43895344,id_country_lon_lat,276,Gambia,-16.69778742,13.43895344,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -1860789.1929687292, 1511926.56540089, 0.0)",
train,277_Ghana_-0.51156669_5.568787529.tiff,277_Ghana_-0.51156669_5.568787529,id_country_lon_lat,277,Ghana,-0.51156669,5.568787529,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -58947.34343760044, 622892.918750401, 0.0)",
train,278_Ghana_-1.591681677_6.626314945.tiff,278_Ghana_-1.591681677_6.626314945,id_country_lon_lat,278,Ghana,-1.591681677,6.626314945,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -179185.19378862373, 741287.8626167563, 0.0)",
train,279_Ghana_0.02064344_5.707724529.tiff,279_Ghana_0.02064344_5.707724529,id_country_lon_lat,279,Ghana,0.02064344,5.707724529,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 298.01722902149504, 638434.5085653631, 0.0)",
train,27_Algeria_4.012073243_36.70630227.tiff,27_Algeria_4.012073243_36.70630227,id_country_lon_lat,27,Algeria,4.012073243,36.70630227,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 444621.9504360777, 4400247.795051827, 0.0)",
train,27_US_-9672658.122337889_-9668658.122337889_3988062.0859824503_3992062.0859824503.tiff,27_US_-9672658.122337889_-9668658.122337889_3988062.0859824503_3992062.0859824503,id_country_minx_maxx_miny_maxy,27,US,,,-9672658.122337889,-9668658.122337889,3988062.0859824503,3992062.0859824503,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9672658.122337889, 3992062.0859824503, 0.0)",
train,280_Ghana_-1.699593122_4.978457143.tiff,280_Ghana_-1.699593122_4.978457143,id_country_lon_lat,280,Ghana,-1.699593122,4.978457143,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -191197.8408967901, 556897.9964351088, 0.0)",
train,282_-13143265.886316665_-13139265.886316665_4381497.640334589_4385497.640334589.tiff,282_-13143265.886316665_-13139265.886316665_4381497.640334589_4385497.640334589,id_minx_maxx_miny_maxy,282,,,,-13143265.886316665,-13139265.886316665,4381497.640334589,4385497.640334589,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13143265.886316665, 4385497.640334589, 0.0)",
train,283_-13181238.077815874_-13177238.077815874_4065846.45571202_4069846.45571202.tiff,283_-13181238.077815874_-13177238.077815874_4065846.45571202_4069846.45571202,id_minx_maxx_miny_maxy,283,,,,-13181238.077815874,-13177238.077815874,4065846.45571202,4069846.45571202,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13181238.077815874, 4069846.45571202, 0.0)",
train,284_-13333323.87931138_-13329323.87931138_4247979.306940044_4251979.306940044.tiff,284_-13333323.87931138_-13329323.87931138_4247979.306940044_4251979.306940044,id_minx_maxx_miny_maxy,284,,,,-13333323.87931138,-13329323.87931138,4247979.306940044,4251979.306940044,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13333323.87931138, 4251979.306940044, 0.0)",
train,284_Greece_25.45270189_37.46987826.tiff,284_Greece_25.45270189_37.46987826,id_country_lon_lat,284,Greece,25.45270189,37.46987826,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2831381.8137077917, 4506805.708764554, 0.0)",
train,286_Greece_23.64975841_38.07114213.tiff,286_Greece_23.64975841_38.07114213,id_country_lon_lat,286,Greece,23.64975841,38.07114213,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2630679.0635851393, 4591480.690303546, 0.0)",
train,28_Algeria_2.952333129_36.80442843.tiff,28_Algeria_2.952333129_36.80442843,id_country_lon_lat,28,Algeria,2.952333129,36.80442843,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 326652.22057239205, 4413881.578442455, 0.0)",
train,28_US_-9654557.573137423_-9650557.573137423_3987620.4819331085_3991620.4819331085.tiff,28_US_-9654557.573137423_-9650557.573137423_3987620.4819331085_3991620.4819331085,id_country_minx_maxx_miny_maxy,28,US,,,-9654557.573137423,-9650557.573137423,3987620.4819331085,3991620.4819331085,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9654557.573137423, 3991620.4819331085, 0.0)",
train,293_Greece_23.04986395_37.96327068.tiff,293_Greece_23.04986395_37.96327068,id_country_lon_lat,293,Greece,23.04986395,37.96327068,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2563899.117768233, 4576238.49034896, 0.0)",
train,295_Grenada_-61.74714975_12.10643695.tiff,295_Grenada_-61.74714975_12.10643695,id_country_lon_lat,295,Grenada,-61.74714975,12.10643695,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -6875661.268106009, 1359824.017298649, 0.0)",
train,296_Guatemala_-90.532796_14.63307142.tiff,296_Guatemala_-90.532796_14.63307142,id_country_lon_lat,296,Guatemala,-90.532796,14.63307142,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10080064.750811314, 1648948.8874201847, 0.0)",
train,299_Honduras_-86.34536576_16.41006496.tiff,299_Honduras_-86.34536576_16.41006496,id_country_lon_lat,299,Honduras,-86.34536576,16.41006496,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9613922.148762159, 1854259.7876510194, 0.0)",
train,29_US_-9773190.754459301_-9769190.754459301_3560464.099773638_3564464.099773638.tiff,29_US_-9773190.754459301_-9769190.754459301_3560464.099773638_3564464.099773638,id_country_minx_maxx_miny_maxy,29,US,,,-9773190.754459301,-9769190.754459301,3560464.099773638,3564464.099773638,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9773190.754459301, 3564464.099773638, 0.0)",
